2.906000000000000000e+03 5.290500000000000000e+04
5.290600000000000000e+04 1.029050000000000000e+05
1.029060000000000000e+05 1.529050000000000000e+05
1.529060000000000000e+05 2.029050000000000000e+05
2.029060000000000000e+05 2.529050000000000000e+05
2.529060000000000000e+05 3.029050000000000000e+05
3.029060000000000000e+05 3.529050000000000000e+05
3.529060000000000000e+05 4.029050000000000000e+05
4.029060000000000000e+05 4.529050000000000000e+05
4.529060000000000000e+05 5.029050000000000000e+05
5.029060000000000000e+05 5.529050000000000000e+05
5.529060000000000000e+05 6.029050000000000000e+05
6.029060000000000000e+05 6.529050000000000000e+05
6.529060000000000000e+05 7.029050000000000000e+05
7.029060000000000000e+05 7.529050000000000000e+05
7.529060000000000000e+05 8.029050000000000000e+05
8.029060000000000000e+05 8.529050000000000000e+05
8.529060000000000000e+05 9.029050000000000000e+05
9.029060000000000000e+05 9.529050000000000000e+05
9.529060000000000000e+05 9.948700000000000000e+05
