6.820000000000000000e+02 5.068100000000000000e+04
5.068200000000000000e+04 1.006810000000000000e+05
1.006820000000000000e+05 1.506810000000000000e+05
1.506820000000000000e+05 2.006810000000000000e+05
2.006820000000000000e+05 2.506810000000000000e+05
2.506820000000000000e+05 3.006810000000000000e+05
3.006820000000000000e+05 3.506810000000000000e+05
3.506820000000000000e+05 4.006810000000000000e+05
4.006820000000000000e+05 4.506810000000000000e+05
4.506820000000000000e+05 5.006810000000000000e+05
5.006820000000000000e+05 5.506810000000000000e+05
5.506820000000000000e+05 6.006810000000000000e+05
6.006820000000000000e+05 6.506810000000000000e+05
6.506820000000000000e+05 7.006810000000000000e+05
7.006820000000000000e+05 7.506810000000000000e+05
7.506820000000000000e+05 8.006810000000000000e+05
8.006820000000000000e+05 8.506810000000000000e+05
8.506820000000000000e+05 9.006810000000000000e+05
9.006820000000000000e+05 9.506810000000000000e+05
9.506820000000000000e+05 9.859330000000000000e+05
