4.707000000000000000e+03 5.470600000000000000e+04
5.470700000000000000e+04 1.047060000000000000e+05
1.047070000000000000e+05 1.547060000000000000e+05
1.547070000000000000e+05 2.047060000000000000e+05
2.047070000000000000e+05 2.547060000000000000e+05
2.547070000000000000e+05 3.047060000000000000e+05
3.047070000000000000e+05 3.547060000000000000e+05
3.547070000000000000e+05 4.047060000000000000e+05
4.047070000000000000e+05 4.547060000000000000e+05
4.547070000000000000e+05 5.047060000000000000e+05
5.047070000000000000e+05 5.547060000000000000e+05
5.547070000000000000e+05 6.047060000000000000e+05
6.047070000000000000e+05 6.547060000000000000e+05
6.547070000000000000e+05 7.047060000000000000e+05
7.047070000000000000e+05 7.547060000000000000e+05
7.547070000000000000e+05 8.047060000000000000e+05
8.047070000000000000e+05 8.547060000000000000e+05
8.547070000000000000e+05 9.047060000000000000e+05
9.047070000000000000e+05 9.547060000000000000e+05
9.547070000000000000e+05 9.778920000000000000e+05
