7.911000000000000000e+03 5.791000000000000000e+04
5.791100000000000000e+04 1.079100000000000000e+05
1.079110000000000000e+05 1.579100000000000000e+05
1.579110000000000000e+05 2.079100000000000000e+05
2.079110000000000000e+05 2.579100000000000000e+05
2.579110000000000000e+05 3.079100000000000000e+05
3.079110000000000000e+05 3.579100000000000000e+05
3.579110000000000000e+05 4.079100000000000000e+05
4.079110000000000000e+05 4.579100000000000000e+05
4.579110000000000000e+05 5.079100000000000000e+05
5.079110000000000000e+05 5.579100000000000000e+05
5.579110000000000000e+05 6.079100000000000000e+05
6.079110000000000000e+05 6.579100000000000000e+05
6.579110000000000000e+05 7.079100000000000000e+05
7.079110000000000000e+05 7.579100000000000000e+05
7.579110000000000000e+05 8.079100000000000000e+05
8.079110000000000000e+05 8.579100000000000000e+05
8.579110000000000000e+05 9.079100000000000000e+05
9.079110000000000000e+05 9.579100000000000000e+05
9.579110000000000000e+05 9.939920000000000000e+05
