4.207000000000000000e+03 5.420600000000000000e+04
5.420700000000000000e+04 1.042060000000000000e+05
1.042070000000000000e+05 1.542060000000000000e+05
1.542070000000000000e+05 2.042060000000000000e+05
2.042070000000000000e+05 2.542060000000000000e+05
2.542070000000000000e+05 3.042060000000000000e+05
3.042070000000000000e+05 3.542060000000000000e+05
3.542070000000000000e+05 4.042060000000000000e+05
4.042070000000000000e+05 4.542060000000000000e+05
4.542070000000000000e+05 5.042060000000000000e+05
5.042070000000000000e+05 5.542060000000000000e+05
5.542070000000000000e+05 6.042060000000000000e+05
6.042070000000000000e+05 6.542060000000000000e+05
6.542070000000000000e+05 7.042060000000000000e+05
7.042070000000000000e+05 7.542060000000000000e+05
7.542070000000000000e+05 8.042060000000000000e+05
8.042070000000000000e+05 8.542060000000000000e+05
8.542070000000000000e+05 9.042060000000000000e+05
9.042070000000000000e+05 9.542060000000000000e+05
9.542070000000000000e+05 9.943850000000000000e+05
