2.580000000000000000e+03 5.257900000000000000e+04
5.258000000000000000e+04 1.025790000000000000e+05
1.025800000000000000e+05 1.525790000000000000e+05
1.525800000000000000e+05 2.025790000000000000e+05
2.025800000000000000e+05 2.525790000000000000e+05
2.525800000000000000e+05 3.025790000000000000e+05
3.025800000000000000e+05 3.525790000000000000e+05
3.525800000000000000e+05 4.025790000000000000e+05
4.025800000000000000e+05 4.525790000000000000e+05
4.525800000000000000e+05 5.025790000000000000e+05
5.025800000000000000e+05 5.525790000000000000e+05
5.525800000000000000e+05 6.025790000000000000e+05
6.025800000000000000e+05 6.525790000000000000e+05
6.525800000000000000e+05 7.025790000000000000e+05
7.025800000000000000e+05 7.525790000000000000e+05
7.525800000000000000e+05 8.025790000000000000e+05
8.025800000000000000e+05 8.525790000000000000e+05
8.525800000000000000e+05 9.025790000000000000e+05
9.025800000000000000e+05 9.525790000000000000e+05
9.525800000000000000e+05 9.905970000000000000e+05
