9.987000000000000000e+03 5.998600000000000000e+04
5.998700000000000000e+04 1.099860000000000000e+05
1.099870000000000000e+05 1.599860000000000000e+05
1.599870000000000000e+05 2.099860000000000000e+05
2.099870000000000000e+05 2.599860000000000000e+05
2.599870000000000000e+05 3.099860000000000000e+05
3.099870000000000000e+05 3.599860000000000000e+05
3.599870000000000000e+05 4.099860000000000000e+05
4.099870000000000000e+05 4.599860000000000000e+05
4.599870000000000000e+05 5.099860000000000000e+05
5.099870000000000000e+05 5.599860000000000000e+05
5.599870000000000000e+05 6.099860000000000000e+05
6.099870000000000000e+05 6.599860000000000000e+05
6.599870000000000000e+05 7.099860000000000000e+05
7.099870000000000000e+05 7.599860000000000000e+05
7.599870000000000000e+05 8.099860000000000000e+05
8.099870000000000000e+05 8.599860000000000000e+05
8.599870000000000000e+05 9.099860000000000000e+05
9.099870000000000000e+05 9.599860000000000000e+05
9.599870000000000000e+05 9.892880000000000000e+05
