1.150000000000000000e+04 6.149900000000000000e+04
6.150000000000000000e+04 1.114990000000000000e+05
1.115000000000000000e+05 1.614990000000000000e+05
1.615000000000000000e+05 2.114990000000000000e+05
2.115000000000000000e+05 2.614990000000000000e+05
2.615000000000000000e+05 3.114990000000000000e+05
3.115000000000000000e+05 3.614990000000000000e+05
3.615000000000000000e+05 4.114990000000000000e+05
4.115000000000000000e+05 4.614990000000000000e+05
4.615000000000000000e+05 5.114990000000000000e+05
5.115000000000000000e+05 5.614990000000000000e+05
5.615000000000000000e+05 6.114990000000000000e+05
6.115000000000000000e+05 6.614990000000000000e+05
6.615000000000000000e+05 7.114990000000000000e+05
7.115000000000000000e+05 7.614990000000000000e+05
7.615000000000000000e+05 8.114990000000000000e+05
8.115000000000000000e+05 8.614990000000000000e+05
8.615000000000000000e+05 9.114990000000000000e+05
9.115000000000000000e+05 9.614990000000000000e+05
9.615000000000000000e+05 9.993250000000000000e+05
