2.523000000000000000e+03 5.252200000000000000e+04
5.252300000000000000e+04 1.025220000000000000e+05
1.025230000000000000e+05 1.525220000000000000e+05
1.525230000000000000e+05 2.025220000000000000e+05
2.025230000000000000e+05 2.525220000000000000e+05
2.525230000000000000e+05 3.025220000000000000e+05
3.025230000000000000e+05 3.525220000000000000e+05
3.525230000000000000e+05 4.025220000000000000e+05
4.025230000000000000e+05 4.525220000000000000e+05
4.525230000000000000e+05 5.025220000000000000e+05
5.025230000000000000e+05 5.525220000000000000e+05
5.525230000000000000e+05 6.025220000000000000e+05
6.025230000000000000e+05 6.525220000000000000e+05
6.525230000000000000e+05 7.025220000000000000e+05
7.025230000000000000e+05 7.525220000000000000e+05
7.525230000000000000e+05 8.025220000000000000e+05
8.025230000000000000e+05 8.525220000000000000e+05
8.525230000000000000e+05 9.025220000000000000e+05
9.025230000000000000e+05 9.525220000000000000e+05
9.525230000000000000e+05 9.966590000000000000e+05
