1,3422.267054792636
1,4128.970642005476
1,4180.871896772101
1,3803.2912634658624
1,3816.2831935527033
1,3694.454955544221
1,4393.647678747459
1,3820.8629257492994
1,4594.961895050629
1,3453.9454492233695
1,4034.6626515266535
1,3798.6681917130827
1,4036.6182635179557
1,4048.6511701802383
1,3487.0202470138784
1,4620.441471952523
1,4157.600399064781
1,3562.6718977018404
1,4187.173046260335
1,3911.4335704712653
1,4392.044046928676
1,4190.973040031337
1,3660.121659743307
1,4391.0492364676375
1,3774.2012123442896
1,3889.6690178720564
1,3601.325031290205
1,3910.85978732378
1,3720.8685927224737
1,3896.221991948388
1,3887.6823213434222
1,4460.650032184648
1,3957.385533775669
1,4068.49721989213
1,3654.1976185691497
1,3605.362474669626
1,3909.6659014389834
1,3836.651475923597
1,3742.9114865761935
1,3885.5081355722587
1,4086.859802125714
1,4556.23176162848
1,3876.5856539313854
1,4121.403380532895
1,4590.134635079472
1,4319.257899721065
1,3402.9412594564305
1,4217.126719236673
1,3716.758349522684
1,4248.520737933671
1,3530.728111240449
1,4044.3356124942943
1,3925.1214932209186
1,3763.6318109096956
1,4045.5725792576104
1,4589.22561121975
1,4011.418464083654
1,4201.440730407815
1,3749.5936518995327
1,3590.898807460861
1,3343.2078875390675
1,4460.743767667916
1,4063.738993298338
1,3778.6334976971225
1,3328.0860842672255
1,4073.391560139443
1,4119.7697789310005
1,4347.355759666605
1,3632.133717916401
1,3899.578124203692
1,3363.4514807724872
1,4544.846919408207
1,3968.464186687193
1,3739.4244539403867
1,4241.725331748176
1,3913.1837391551694
1,3899.6781745911035
1,3864.909919127775
1,3391.45447492244
1,3933.871902170246
1,3680.1810513490186
1,3652.6718192716135
1,4066.3122950172046
1,3695.6915404005968
1,4075.852436530851
1,2972.2955537256407
1,4200.261936393267
1,3717.5276574812588
1,3800.3561466107712
1,4259.617249658046
1,3921.5910360315293
1,3580.815282008685
1,3698.7037520399413
1,5162.881828965661
1,3640.2017516612405
1,4042.706952220316
1,3705.023407403528
1,4067.502159394917
1,3492.9185074180004
1,4070.2945491498704
