2.085000000000000000e+03 5.208400000000000000e+04
5.208500000000000000e+04 1.020840000000000000e+05
1.020850000000000000e+05 1.520840000000000000e+05
1.520850000000000000e+05 2.020840000000000000e+05
2.020850000000000000e+05 2.520840000000000000e+05
2.520850000000000000e+05 3.020840000000000000e+05
3.020850000000000000e+05 3.520840000000000000e+05
3.520850000000000000e+05 4.020840000000000000e+05
4.020850000000000000e+05 4.520840000000000000e+05
4.520850000000000000e+05 5.020840000000000000e+05
5.020850000000000000e+05 5.520840000000000000e+05
5.520850000000000000e+05 6.020840000000000000e+05
6.020850000000000000e+05 6.520840000000000000e+05
6.520850000000000000e+05 7.020840000000000000e+05
7.020850000000000000e+05 7.520840000000000000e+05
7.520850000000000000e+05 8.020840000000000000e+05
8.020850000000000000e+05 8.520840000000000000e+05
8.520850000000000000e+05 9.020840000000000000e+05
9.020850000000000000e+05 9.520840000000000000e+05
9.520850000000000000e+05 9.621610000000000000e+05
