1.032000000000000000e+03 5.103100000000000000e+04
5.103200000000000000e+04 1.010310000000000000e+05
1.010320000000000000e+05 1.510310000000000000e+05
1.510320000000000000e+05 2.010310000000000000e+05
2.010320000000000000e+05 2.510310000000000000e+05
2.510320000000000000e+05 3.010310000000000000e+05
3.010320000000000000e+05 3.510310000000000000e+05
3.510320000000000000e+05 4.010310000000000000e+05
4.010320000000000000e+05 4.510310000000000000e+05
4.510320000000000000e+05 5.010310000000000000e+05
5.010320000000000000e+05 5.510310000000000000e+05
5.510320000000000000e+05 6.010310000000000000e+05
6.010320000000000000e+05 6.510310000000000000e+05
6.510320000000000000e+05 7.010310000000000000e+05
7.010320000000000000e+05 7.510310000000000000e+05
7.510320000000000000e+05 8.010310000000000000e+05
8.010320000000000000e+05 8.510310000000000000e+05
8.510320000000000000e+05 9.010310000000000000e+05
9.010320000000000000e+05 9.510310000000000000e+05
9.510320000000000000e+05 9.987820000000000000e+05
