2.613764628709994e-05,1.696300002560825e-05,4.900039200313602e-07,3.0254664147865947e-05,8.249302175321925e-05,5.116231884628946e-05,4.205209495958404e-05,2.4204716250795337e-06,5.311248520138915e-06,8.133080140018006e-05,0.0,4.320898888799151e-05,7.805453845739058e-05,6.671440306195817e-05,7.372466014904e-05,1.0627421702790707e-05,4.702806466672839e-05,1.4845395145070708e-05,4.0542759857398606e-05,4.331240680076194e-06,1.4517905087964323e-05,1.0728377284304706e-05,8.495042834714538e-06,6.732013655104215e-06,1.7828867006402486e-05,1.955091017612563e-06,4.573287842584148e-05,8.014888239708932e-06,3.0407328685765168e-05,2.144444291232722e-05,2.442512922296819e-05,3.865860072609224e-06,5.266926557523013e-06,4.399201022753911e-05,4.8384809189026274e-05,3.312574239287382e-05,7.672248251892024e-06,3.5713652543391204e-05,0.0,7.430330799430315e-05,3.249046092871256e-05,1.990302354579641e-05,7.921423965336015e-05,2.2365354802235406e-05,4.390829096482018e-05,1.6541941380757177e-05,4.900039200313602e-07,4.631645093361752e-05,7.035520588881987e-05
3.4290425077169466e-05,0.00010764081087523072,5.891373764155942e-05,2.9104755451108936e-06,0.00010860358239649838,5.964012536220893e-05,9.964320106091731e-05,5.580135093342053e-05,2.1523237512533265e-05,6.094269859686515e-05,0.00010763588621271784,5.263725526889642e-05,3.8981718332462935e-05,7.571668613549914e-05,9.39502490894299e-05,1.4650870975812027e-06,5.353108151498379e-05,2.8929929931901767e-05,7.0788554955678985e-06,3.4989727153998134e-05,9.558769937496186e-06,1.3537897247901602e-05,8.603385409997853e-06,9.800078400627205e-07,6.662741902958864e-06,6.2173864225084655e-06,6.187838447431197e-06,4.305386201883585e-05,2.7437757190499735e-05,4.301692704998927e-06,4.9963177640370013e-05,2.794007276681329e-05,0.0,2.4352456126181675e-06,0.0,7.322973156649575e-06,2.98099838208141e-05,2.7794795222683393e-05,5.326022507677549e-06,8.439394148319017e-05,4.9936077880582846e-05,8.41378590325205e-05,1.0649060875941272e-05,5.553295682646868e-05,0.0001151459965448568,1.702702063827566e-05,6.2764823726630015e-06,6.695817385634563e-05,2.8633047150594462e-05
3.712456835333074e-05,3.826709005631844e-05,7.237530262051142e-05,6.574424454692119e-06,2.068358255408757e-05,7.433039363812398e-05,5.060827681944438e-05,7.892264143138271e-05,1.0733301946817584e-05,1.2548040082813126e-05,5.730337299984832e-05,7.190007268801869e-05,3.308964834954329e-05,5.508727486905322e-05,1.653455438698786e-05,4.764610981209458e-05,8.129879109384635e-05,6.574424454692119e-06,1.69867909787558e-05,5.2866252075745255e-06,2.8661535824949914e-06,2.2857821053523203e-05,8.965348104694385e-06,7.544582969729084e-06,1.264591367834321e-05,2.4401702751310455e-06,5.119186682136673e-06,9.915807969679837e-06,4.900039200313602e-07,1.6133194392188303e-05,1.945146379651701e-06,2.0550616666239863e-05,2.775293559132392e-05,3.3591123000340786e-05,7.1678462874939186e-06,2.766675399734856e-05,3.0457545210495616e-05,4.6700574609622006e-05,0.0,8.623084060049364e-06,9.79269140685789e-06,3.655576983309334e-05,2.8660131467273156e-06,1.5884498935287964e-05,1.1004158385025876e-05,9.354396443211747e-06,3.2305786084479624e-05,2.3781195274687826e-05,9.21999383954906e-05
3.374378753824e-05,2.5999755736739362e-05,9.656032022125523e-05,3.3266095274490837e-06,5.2319614536815795e-05,2.3675315030660947e-05,1.4551664688280443e-06,4.25958684051382e-05,2.9326365264188443e-05,3.4004794651422544e-06,7.256490212725722e-06,1.1858587331010206e-05,1.4699397324709686e-06,3.1463668794777487e-05,7.249103218956405e-06,3.2340258722069775e-05,4.830108992630735e-05,6.0167064251086875e-05,9.750354004330044e-07,2.89890258820563e-05,2.8661535824949914e-06,7.020106412107577e-06,0.0,5.119186682136673e-06,9.750354004330044e-07,5.9859272844031996e-06,1.6933452050530975e-05,3.439138065868346e-05,7.569206282293474e-06,4.987944426168475e-05,0.0,4.602835817661416e-05,2.9203248701366493e-06,1.4343079568757155e-05,2.880188870656694e-05,2.842515202433177e-05,4.350726142841209e-06,2.4303209501052894e-06,4.232747429818635e-06,2.9203248701366497e-06,4.7247212148551456e-05,1.4552377725554468e-06,8.142530477858449e-06,2.3411845586221977e-05,1.1846275674728013e-05,5.718518109953926e-05,9.750831775498426e-07,2.9003799869594936e-05,4.72251994452147e-06
2.8329121105330648e-05,3.1468593457290374e-05,3.34532324499802e-05,1.990302354579641e-05,3.099336352479765e-05,1.2786886214687708e-05,3.3904640060511285e-05,8.852080866898192e-06,3.830402502516502e-05,4.902009065318753e-05,1.2833670508560049e-05,1.783958995290053e-05,3.472455619269359e-05,5.3169118820287246e-05,4.331240680076194e-06,2.477351477103274e-05,3.107954511877301e-05,2.8284799142714746e-05,2.8660131467273156e-06,7.124509257380592e-05,5.504049057518089e-05,4.900039200313602e-07,6.411910591767147e-06,4.051027383093437e-05,6.044727040563196e-06,6.530102492076218e-06,9.479975337290136e-06,2.00606127462085e-05,0.0,6.0450232345577356e-06,3.340234909665186e-05,3.238458068468567e-05,3.0680647455229896e-05,1.1334110773388699e-05,1.6977774013146877e-05,2.7405746884166028e-05,4.335952879198284e-06,2.4864621027520978e-05,2.2382591121030478e-05,6.90782410681396e-05,3.8473925881859316e-05,2.217083063297672e-05,1.0998694782157148e-05,1.4552377725554468e-06,7.375667045537369e-05,7.143222974929528e-06,3.467947341568682e-05,9.521834968649598e-06,1.9877426231554655e-05
2.743283252798686e-05,2.2522944002647498e-05,3.192658707098803e-05,2.3983106437715826e-05,3.4499723233966784e-05,3.799623361811015e-05,1.1597011959695581e-05,9.118997575096178e-05,1.503499465181651e-05,9.36917043075038e-05,5.78450858762649e-05,5.337595464582811e-05,1.9527792325338783e-05,1.2259947325809764e-05,3.769090454231171e-05,3.460806580925009e-05,4.970215641122113e-05,1.5123638577048315e-05,3.355993057550972e-06,2.9055508825980155e-06,1.1915220949908303e-05,2.89003819568245e-05,4.900039200313602e-07,7.118599662365138e-06,4.899799108236563e-07,7.391918431829867e-06,6.707390342539826e-06,5.6584372272968126e-06,1.2134368431731375e-05,1.0238373364273346e-05,2.0795830788023117e-05,1.162959052416138e-05,9.440578037187112e-06,3.509314506676857e-05,2.3825517237303728e-05,4.336165342589073e-05,0.0,6.213692925623807e-05,1.4382476868860178e-05,3.0404866354508724e-05,2.261897492164862e-05,7.233836765166483e-05,6.0508825670810806e-05,6.362171500387079e-05,5.075849652023346e-05,3.8207994106163905e-05,1.1673912486777281e-05,7.455939044497281e-06,1.0328973497011247e-05
4.942637531049996e-05,5.299921796359296e-05,3.1017986837362035e-05,9.391331412058331e-05,1.930467705048173e-06,4.590031695127933e-05,0.0001190478828558984,1.5682587772259968e-05,3.9175690289944424e-05,5.224820693037906e-05,7.500507240238826e-05,1.4700117600940808e-06,1.4536891424637518e-05,2.1860576894665408e-05,4.900039200313602e-07,1.22180876944503e-05,0.00010478696894901793,3.4487411577684576e-05,5.832976928347948e-05,1.6133194392188303e-05,1.5086703608201729e-05,1.0664356671637293e-05,2.4620850233133527e-05,4.6880324791342054e-05,2.925106201299013e-06,0.0,1.4552377725554468e-06,6.832969236618214e-06,3.3561575025263517e-06,3.9769112122746226e-05,4.0668332598363473e-05,2.7888363810428074e-05,1.7110739900994583e-05,3.1734525232985785e-05,2.7085643820828958e-05,9.750831775498426e-07,4.535884380499193e-05,5.534089498846645e-05,6.094269859686515e-06,7.153072299955284e-06,3.865860072609224e-06,7.30056594221598e-05,7.26524483852946e-05,3.8786641951427066e-05,2.1333638005787464e-05,6.1023955528327654e-05,5.1514432215960235e-05,0.0,4.899799108236563e-07
7.118599662365138e-06,3.414514753303956e-05,7.655387876268839e-05,7.993712190903558e-05,3.215312154658041e-05,0.00010034738569365841,8.752666266311222e-05,8.11830615247937e-06,1.9806992626795284e-05,5.727382502477105e-06,4.6082529464255815e-05,7.565512785408815e-05,7.975346377632688e-05,9.750831775498426e-07,0.00010585808304556886,5.1755740679091256e-05,2.2471235046262278e-05,2.9252495326495274e-06,6.96190049172808e-05,1.3089752959229703e-05,5.81479526208069e-05,2.013940734641455e-05,4.301692704998927e-06,5.168433307265453e-06,7.984948999000589e-06,2.400772975028021e-06,6.4759312044345595e-06,1.4148555399498472e-05,1.1609891874109867e-05,3.3561575025263517e-06,2.920181780084705e-06,1.1501549298826551e-05,6.226250815031646e-05,1.950166355099685e-06,4.002026991090301e-05,5.031281456281801e-05,2.252184042363811e-05,1.8041501115928523e-05,1.4276596624833302e-05,1.788637424677287e-05,4.670303694087844e-05,0.0,1.6314607483002744e-05,4.900039200313602e-07,4.15543022836645e-05,3.2872122273460596e-05,1.175270708698333e-05,3.991438966687613e-05,1.3896716666777467e-05
3.152030241367559e-05,5.152674387224244e-05,5.3952140159834843e-05,2.8907768950593817e-06,3.148090511357257e-05,3.810457619339347e-05,5.7586181680118955e-05,4.321391355050438e-06,3.2239303140555776e-05,0.0,5.708668784928168e-05,1.7034407632044977e-05,1.6733183286218932e-05,3.8175983799830195e-05,2.132132634950527e-05,2.060478795388152e-05,4.900039200313602e-07,2.886344698797792e-05,1.791504437765288e-05,1.1580343899032599e-05,3.403188029524336e-05,1.945241692586807e-06,2.510100482813913e-05,3.225653945935085e-05,6.672590745387479e-06,4.900039200313602e-07,1.945241692586807e-06,1.7733709708873648e-05,3.3955548026293763e-06,2.9439632501984636e-05,7.812594256499805e-06,2.8907768950593817e-06,2.706102050826457e-05,3.761210994210567e-05,6.404523597997829e-05,4.358326323897023e-05,2.565131010533091e-05,3.0963815549720376e-05,1.2966636396407752e-05,1.945241692586807e-06,2.9917324765733805e-05,4.123419922032743e-05,4.578726845063675e-05,2.8725556437617327e-05,4.58412210011248e-05,6.530102492076218e-05,3.673305768355694e-05,1.4751826557326027e-05,4.8111595263790165e-06
1.3951568898983353e-05,2.7393435227883837e-05,4.158385025874177e-05,1.4941426064071829e-05,5.697834527399837e-06,2.132132634950527e-05,1.3261466330131722e-05,8.367986541882286e-05,2.5534375129272392e-05,1.7174760513662e-05,8.155487354451599e-05,5.474747315566464e-05,2.1500023021669177e-05,3.5504354386593887e-05,5.555019314526376e-06,5.7640712381980456e-05,9.750831775498426e-07,5.679367042976546e-05,9.019077454005291e-06,0.0,7.1678462874939186e-06,1.5027607658047194e-05,5.119186682136673e-06,9.800078400627205e-07,4.899799108236563e-07,3.2581567185200796e-05,4.900039200313602e-07,1.2397837876170347e-05,1.945241692586807e-06,1.5987916848058403e-05,1.2820730631451146e-05,1.2139293094244252e-05,4.301692704998927e-06,1.50596179643809e-05,1.2700704620712343e-05,2.3025259578961056e-05,4.4265622295415546e-05,1.0238373364273346e-05,2.636910542520521e-05,3.360835931913586e-05,1.449574410665637e-05,2.014433200892743e-05,7.157646234996827e-06,2.9178625388802103e-05,5.9233840704896493e-05,0.00011826823257802143,6.154843208594915e-05,6.040344805170502e-05,4.74344873468228e-05
