6.990000000000000000e+03 5.698900000000000000e+04
5.699000000000000000e+04 1.069890000000000000e+05
1.069900000000000000e+05 1.569890000000000000e+05
1.569900000000000000e+05 2.069890000000000000e+05
2.069900000000000000e+05 2.569890000000000000e+05
2.569900000000000000e+05 3.069890000000000000e+05
3.069900000000000000e+05 3.569890000000000000e+05
3.569900000000000000e+05 4.069890000000000000e+05
4.069900000000000000e+05 4.569890000000000000e+05
4.569900000000000000e+05 5.069890000000000000e+05
5.069900000000000000e+05 5.569890000000000000e+05
5.569900000000000000e+05 6.069890000000000000e+05
6.069900000000000000e+05 6.569890000000000000e+05
6.569900000000000000e+05 7.069890000000000000e+05
7.069900000000000000e+05 7.569890000000000000e+05
7.569900000000000000e+05 8.069890000000000000e+05
8.069900000000000000e+05 8.569890000000000000e+05
8.569900000000000000e+05 9.069890000000000000e+05
9.069900000000000000e+05 9.569890000000000000e+05
9.569900000000000000e+05 9.946690000000000000e+05
