1.458000000000000000e+03 5.145700000000000000e+04
5.145800000000000000e+04 1.014570000000000000e+05
1.014580000000000000e+05 1.514570000000000000e+05
1.514580000000000000e+05 2.014570000000000000e+05
2.014580000000000000e+05 2.514570000000000000e+05
2.514580000000000000e+05 3.014570000000000000e+05
3.014580000000000000e+05 3.514570000000000000e+05
3.514580000000000000e+05 4.014570000000000000e+05
4.014580000000000000e+05 4.514570000000000000e+05
4.514580000000000000e+05 5.014570000000000000e+05
5.014580000000000000e+05 5.514570000000000000e+05
5.514580000000000000e+05 6.014570000000000000e+05
6.014580000000000000e+05 6.514570000000000000e+05
6.514580000000000000e+05 7.014570000000000000e+05
7.014580000000000000e+05 7.514570000000000000e+05
7.514580000000000000e+05 8.014570000000000000e+05
8.014580000000000000e+05 8.514570000000000000e+05
8.514580000000000000e+05 9.014570000000000000e+05
9.014580000000000000e+05 9.514570000000000000e+05
9.514580000000000000e+05 9.917700000000000000e+05
