1.082400000000000000e+04 6.082300000000000000e+04
6.082400000000000000e+04 1.108230000000000000e+05
1.108240000000000000e+05 1.608230000000000000e+05
1.608240000000000000e+05 2.108230000000000000e+05
2.108240000000000000e+05 2.608230000000000000e+05
2.608240000000000000e+05 3.108230000000000000e+05
3.108240000000000000e+05 3.608230000000000000e+05
3.608240000000000000e+05 4.108230000000000000e+05
4.108240000000000000e+05 4.608230000000000000e+05
4.608240000000000000e+05 5.108230000000000000e+05
5.108240000000000000e+05 5.608230000000000000e+05
5.608240000000000000e+05 6.108230000000000000e+05
6.108240000000000000e+05 6.608230000000000000e+05
6.608240000000000000e+05 7.108230000000000000e+05
7.108240000000000000e+05 7.608230000000000000e+05
7.608240000000000000e+05 8.108230000000000000e+05
8.108240000000000000e+05 8.608230000000000000e+05
8.608240000000000000e+05 9.108230000000000000e+05
9.108240000000000000e+05 9.608230000000000000e+05
9.608240000000000000e+05 9.957040000000000000e+05
