1.277900000000000000e+04 6.277800000000000000e+04
6.277900000000000000e+04 1.127780000000000000e+05
1.127790000000000000e+05 1.627780000000000000e+05
1.627790000000000000e+05 2.127780000000000000e+05
2.127790000000000000e+05 2.627780000000000000e+05
2.627790000000000000e+05 3.127780000000000000e+05
3.127790000000000000e+05 3.627780000000000000e+05
3.627790000000000000e+05 4.127780000000000000e+05
4.127790000000000000e+05 4.627780000000000000e+05
4.627790000000000000e+05 5.127780000000000000e+05
5.127790000000000000e+05 5.627780000000000000e+05
5.627790000000000000e+05 6.127780000000000000e+05
6.127790000000000000e+05 6.627780000000000000e+05
6.627790000000000000e+05 7.127780000000000000e+05
7.127790000000000000e+05 7.627780000000000000e+05
7.627790000000000000e+05 8.127780000000000000e+05
8.127790000000000000e+05 8.627780000000000000e+05
8.627790000000000000e+05 9.127780000000000000e+05
9.127790000000000000e+05 9.627780000000000000e+05
9.627790000000000000e+05 9.884430000000000000e+05
