5.570000000000000000e+03 5.556900000000000000e+04
5.557000000000000000e+04 1.055690000000000000e+05
1.055700000000000000e+05 1.555690000000000000e+05
1.555700000000000000e+05 2.055690000000000000e+05
2.055700000000000000e+05 2.555690000000000000e+05
2.555700000000000000e+05 3.055690000000000000e+05
3.055700000000000000e+05 3.555690000000000000e+05
3.555700000000000000e+05 4.055690000000000000e+05
4.055700000000000000e+05 4.555690000000000000e+05
4.555700000000000000e+05 5.055690000000000000e+05
5.055700000000000000e+05 5.555690000000000000e+05
5.555700000000000000e+05 6.055690000000000000e+05
6.055700000000000000e+05 6.555690000000000000e+05
6.555700000000000000e+05 7.055690000000000000e+05
7.055700000000000000e+05 7.555690000000000000e+05
7.555700000000000000e+05 8.055690000000000000e+05
8.055700000000000000e+05 8.555690000000000000e+05
8.555700000000000000e+05 9.055690000000000000e+05
9.055700000000000000e+05 9.555690000000000000e+05
9.555700000000000000e+05 9.978260000000000000e+05
