6.372000000000000000e+03 5.637100000000000000e+04
5.637200000000000000e+04 1.063710000000000000e+05
1.063720000000000000e+05 1.563710000000000000e+05
1.563720000000000000e+05 2.063710000000000000e+05
2.063720000000000000e+05 2.563710000000000000e+05
2.563720000000000000e+05 3.063710000000000000e+05
3.063720000000000000e+05 3.563710000000000000e+05
3.563720000000000000e+05 4.063710000000000000e+05
4.063720000000000000e+05 4.563710000000000000e+05
4.563720000000000000e+05 5.063710000000000000e+05
5.063720000000000000e+05 5.563710000000000000e+05
5.563720000000000000e+05 6.063710000000000000e+05
6.063720000000000000e+05 6.563710000000000000e+05
6.563720000000000000e+05 7.063710000000000000e+05
7.063720000000000000e+05 7.563710000000000000e+05
7.563720000000000000e+05 8.063710000000000000e+05
8.063720000000000000e+05 8.563710000000000000e+05
8.563720000000000000e+05 9.063710000000000000e+05
9.063720000000000000e+05 9.563710000000000000e+05
9.563720000000000000e+05 9.985880000000000000e+05
