2.074000000000000000e+03 5.207300000000000000e+04
5.207400000000000000e+04 1.020730000000000000e+05
1.020740000000000000e+05 1.520730000000000000e+05
1.520740000000000000e+05 2.020730000000000000e+05
2.020740000000000000e+05 2.520730000000000000e+05
2.520740000000000000e+05 3.020730000000000000e+05
3.020740000000000000e+05 3.520730000000000000e+05
3.520740000000000000e+05 4.020730000000000000e+05
4.020740000000000000e+05 4.520730000000000000e+05
4.520740000000000000e+05 5.020730000000000000e+05
5.020740000000000000e+05 5.520730000000000000e+05
5.520740000000000000e+05 6.020730000000000000e+05
6.020740000000000000e+05 6.520730000000000000e+05
6.520740000000000000e+05 7.020730000000000000e+05
7.020740000000000000e+05 7.520730000000000000e+05
7.520740000000000000e+05 8.020730000000000000e+05
8.020740000000000000e+05 8.520730000000000000e+05
8.520740000000000000e+05 9.020730000000000000e+05
9.020740000000000000e+05 9.520730000000000000e+05
9.520740000000000000e+05 9.999320000000000000e+05
