6.410000000000000000e+02 5.064000000000000000e+04
5.064100000000000000e+04 1.006400000000000000e+05
1.006410000000000000e+05 1.506400000000000000e+05
1.506410000000000000e+05 2.006400000000000000e+05
2.006410000000000000e+05 2.506400000000000000e+05
2.506410000000000000e+05 3.006400000000000000e+05
3.006410000000000000e+05 3.506400000000000000e+05
3.506410000000000000e+05 4.006400000000000000e+05
4.006410000000000000e+05 4.506400000000000000e+05
4.506410000000000000e+05 5.006400000000000000e+05
5.006410000000000000e+05 5.506400000000000000e+05
5.506410000000000000e+05 6.006400000000000000e+05
6.006410000000000000e+05 6.506400000000000000e+05
6.506410000000000000e+05 7.006400000000000000e+05
7.006410000000000000e+05 7.506400000000000000e+05
7.506410000000000000e+05 8.006400000000000000e+05
8.006410000000000000e+05 8.506400000000000000e+05
8.506410000000000000e+05 9.006400000000000000e+05
9.006410000000000000e+05 9.506400000000000000e+05
9.506410000000000000e+05 9.773370000000000000e+05
