2.4633115085376395e-05,1.895180287140086e-05,5.4427667492994125e-05,2.2272534835348907e-05,4.95000495000495e-07,7.100894035567403e-05,7.558582935467358e-05,4.586838757693029e-05,1.584747815903595e-05,8.131440292244313e-06,2.3961506373566677e-05,4.790311322974639e-05,6.265363049282646e-05,7.347648051165638e-05,5.577088491661356e-05,5.9133903355008884e-05,2.8829425814350442e-05,3.766978641350501e-05,2.940153693922538e-06,8.066766860736711e-06,1.9650773419617643e-06,3.0381588170532897e-05,1.100194567531251e-05,2.5924096275855067e-05,1.3765491152425824e-05,5.400231530884797e-06,3.682903180390618e-05,1.6302679619262533e-05,2.4625652766356284e-05,2.6894197748469106e-05,8.603058854315135e-05,2.681708711859465e-05,8.974433597549174e-05,1.2949610939560688e-05,4.198051936745404e-05,1.3544109021495957e-05,2.678475040284085e-05,1.6946926494665188e-05,2.1347207276855518e-05,2.804339487756573e-05,1.8198108650369955e-05,3.991843187823087e-05,3.868963667958642e-05,9.106765388172423e-05,0.00010378593293166158,7.736434872113265e-05,2.6851911274021826e-05,6.347697302471171e-05,2.3294872541103694e-05,4.706002914637535e-05,4.5582332014492815e-05,2.7299650415228302e-05,5.788520863897748e-05,0.00010626839772568415,1.8877179681199782e-05,0.0,1.489727620380887e-05,1.7446901869012422e-05,2.772002772002772e-05,1.4364964113707833e-05,7.921002895877267e-05,2.94164615772656e-05,0.00010310934934050511,2.7946384730304333e-05,1.7295168048936894e-05,5.2843168421057864e-05,6.387247593277743e-05,4.4099817969164704e-05,1.5645995545493035e-05,1.950152703921548e-06,4.95000495000495e-07,4.099549325679979e-05,5.80692791748068e-05,4.2010368643534474e-05,2.7926485212917374e-05,8.939609442122005e-05,8.048608551121114e-05,5.155218723057919e-05,4.3729189457832676e-05,4.866426976979741e-05,9.357748051215388e-06,5.548234191450271e-05,6.48724266814719e-05,1.8116023141148768e-05,5.996719564558761e-05,3.087658866553339e-05,3.335905345955598e-05,3.873689803338044e-05,7.621763903170938e-05,0.00012331979668663088,0.00011471325541677298,6.238747444777596e-05,5.666387575935314e-06,5.996968308526097e-05,0.00012996872293354704,1.2238203192977062e-05,3.622458396327743e-05,3.307797277646524e-05,2.9499574295772286e-06
3.504056267875364e-05,4.098803093777968e-05,4.571665375685476e-05,3.941845650388364e-05,6.805634946338464e-06,4.3152103453610997e-05,2.946869781040635e-05,6.237752468908247e-05,2.529974891783937e-05,6.99169543390649e-05,6.578531704159845e-05,3.445850179518521e-05,2.3319746937837392e-05,8.466995904181834e-05,3.7388705730414275e-05,0.0,2.9799527286964468e-05,6.046965845960821e-06,6.779765573735423e-05,4.9320953843566904e-05,1.0151241307020203e-05,2.0658186487332214e-05,5.380332013497843e-06,1.833989271175201e-05,3.0023396857567713e-05,4.390331023496852e-06,1.470076846961269e-06,3.517737186078895e-05,2.1359644475222365e-05,0.0001434382087648419,1.2200891597876523e-05,2.380728511381778e-05,2.04243671580355e-05,3.294613847377666e-05,4.96940697945723e-05,2.1464116941503877e-05,2.3319746937837392e-05,8.867722435561633e-06,2.3556053706807477e-05,2.009851256082412e-05,4.277401262325886e-05,6.310634451337969e-06,4.319687736773164e-05,2.2023790868011975e-05,0.0,4.865432001110393e-06,2.6282287588820254e-05,1.7257856453836356e-05,4.078654832423677e-05,2.1413308188221213e-05,0.00011479782836566757,0.00010177359423590579,1.9862205791854034e-05,7.07278596725833e-05,5.019404516891955e-05,2.2322283628816292e-05,6.906376253109923e-05,4.759715814992196e-05,0.00010386304356153603,4.049551788245256e-05,4.6788740256076936e-05,3.087907610520676e-05,2.2914294271078196e-05,5.815633956337474e-06,4.182629810770515e-05,5.821603811553561e-05,2.078504591067405e-05,2.027512077763334e-05,6.702654943860974e-05,4.177157443489101e-05,3.780162071619358e-05,1.5349990224362083e-05,2.3312284618817284e-05,5.345507858070672e-06,2.6812112239247915e-05,4.2032755600594795e-05,0.00010235068024012746,3.149844858387572e-05,4.40028078219033e-05,3.846327966930982e-05,3.6416116818126866e-05,4.6395724787684594e-05,3.905280287189835e-06,1.950152703921548e-06,5.068904566392004e-05,2.919010456698899e-05,0.0001012462570251515,1.5897226952503337e-05,2.0389543002608326e-05,4.910205915231041e-06,3.894086808659673e-05,8.551817597043727e-05,1.9700522213085027e-06,9.215715245866e-05,5.929309949410452e-05,0.00010563907548832173,6.994929105481869e-05,2.9953748546713373e-05,2.4044889099260597e-05
4.693301175713236e-05,5.3766008539877884e-05,1.0196015221140848e-05,5.0447764015603204e-05,1.712850959082115e-05,3.1672569361011575e-05,4.36545662676316e-06,1.9650773419617643e-06,3.682654436423281e-05,4.916424514414464e-05,2.7732464918394566e-05,0.0001283593494648771,7.266308773846462e-05,0.00013377948051314885,5.265909788522854e-06,1.5136070412452321e-05,7.470527571030085e-05,5.325608340683717e-06,2.9351788145757993e-06,3.3008324465610893e-05,3.025472874719106e-05,1.631262937795601e-05,2.95383461212607e-05,2.9202541765355836e-06,1.921298403710464e-05,2.203622806637882e-05,2.181235849577558e-05,0.0,4.628379000238297e-05,9.688577527773508e-06,2.4991306398341576e-05,3.930154683923529e-06,6.45067730494866e-05,3.135666452249367e-05,1.4800266056547464e-06,9.850261106542514e-07,1.1491971290966266e-05,0.0,3.905280287189834e-06,1.7633459844515123e-05,0.0,0.0001014800763544482,1.4364964113707833e-05,8.819714849865605e-05,2.502613055376874e-05,1.5352477664035453e-05,7.586442259809094e-05,2.9501034526160155e-06,1.950152703921548e-06,1.5951161042056294e-05,4.7955349462887147e-05,9.430630033645109e-05,5.1569599308292785e-05,3.206309738973056e-05,0.00010032341690633147,4.325906335956587e-05,5.29874399221133e-05,1.470076846961269e-06,0.0,8.631415666591546e-06,0.00016652413637338262,0.00011729521779773035,6.397446095938558e-05,2.167554931374027e-05,9.52540148520048e-05,5.1684021533267765e-05,2.0354718847181157e-05,0.0,4.850507363070177e-06,3.512762306732156e-05,0.00010401726482128493,8.660518710769968e-05,0.0001100915925036528,5.108703601165912e-05,0.00013932647098476245,7.317052543183197e-05,9.736087625534863e-05,6.375059138878235e-05,6.477292909453714e-06,3.4401290682697714e-06,0.0,3.672953421697141e-05,6.259641938033898e-05,3.935129563270267e-06,7.245165536622822e-05,1.621561923069461e-05,3.215264521797185e-05,1.4655994555492044e-05,2.7672766366233706e-05,8.491621556948191e-05,2.071788503949308e-05,2.4871909294019847e-05,2.626985039045341e-05,0.00012546396968507524,2.506841702821602e-05,2.614299096711157e-05,7.08323321388648e-05,7.396153124796342e-05,3.0922319362988284e-05
0.0001396175014265467,3.9027928475164656e-05,3.440129068269771e-05,4.386848607954136e-05,9.9000099000099e-07,5.311927422480186e-05,5.244269063364542e-05,3.306802301777176e-05,0.0,7.291431914547493e-05,6.746433882112273e-05,3.530671872380415e-05,5.820608835684214e-05,1.3708280039938333e-05,4.062735218514113e-05,0.00010184821742610688,2.0989015963890337e-05,2.8167766861234202e-05,2.4257511694697625e-05,6.2658605372173215e-06,5.993237149016044e-05,1.4141094543104593e-05,1.55838095536588e-05,5.855432991111384e-06,4.95000495000495e-07,2.89537977980189e-06,1.814835985690257e-05,2.796628424769128e-05,0.0,4.932592872291364e-05,2.668774025557945e-05,4.9883115209748375e-05,1.9750271006552416e-06,0.00015572367331161303,2.919010456698899e-05,1.4800266056547464e-06,4.6753916100649764e-05,2.9481135008773195e-05,4.3754063854566366e-06,3.8082701399284314e-05,2.207602710115273e-05,3.855531493722448e-06,7.838419898721405e-05,2.893389828063195e-05,7.067313599976916e-05,4.8487661552988184e-05,2.266057542439452e-05,6.280038943355526e-05,4.770411805587685e-05,4.120986061824243e-05,8.71872479912681e-05,7.988661254992914e-05,3.694594146855453e-05,6.578531704159847e-05,7.525499987811545e-05,4.0445769088985175e-05,6.727529340594667e-05,2.8284676525882558e-05,1.726283133318309e-05,9.161240317019212e-06,2.791156057487716e-05,7.579228684756324e-05,1.3723204677978548e-05,8.220988120485609e-06,8.38217421131994e-05,5.294017856831927e-05,4.775386684934423e-05,1.1867574681645035e-05,1.7941902364012915e-05,9.513710518735645e-05,6.518584408031643e-05,6.842200309536994e-05,2.1680524193087004e-05,3.148103650616213e-05,2.940153693922538e-06,3.265759547166583e-05,4.3754063854566366e-06,9.531620084383903e-05,6.735986635484123e-06,3.390380274802385e-06,9.850261106542514e-07,3.3786893083375494e-05,0.00014008016520579335,3.1229805099151824e-05,0.00011560624625951261,1.2964535577600905e-05,2.48918088114068e-05,5.944234587450667e-05,4.9432888628868525e-05,6.264119329445962e-05,6.3554083654586174e-06,6.896177750449107e-05,1.6063885410619082e-05,2.4871909294019847e-05,9.13387848061215e-06,3.761257530101751e-05,1.8827430887732393e-05,4.830607845683222e-06,1.151130099838399e-05
6.704893639567007e-05,2.456346677452205e-05,3.0334326816738878e-05,3.7510590274409366e-05,5.0194045168919536e-05,4.4734115085873884e-05,5.785287192322368e-05,4.507240688145211e-05,3.730413278151972e-05,1.5078859299964828e-05,1.0817875139483179e-05,4.42217025131598e-05,0.00010183080534839329,3.3605309987219536e-05,3.1249704616538786e-05,4.2159615023936626e-05,6.701162480056952e-06,7.036966835961811e-06,6.112385509370434e-05,3.869461155893317e-05,0.00010252728845693671,4.9651783320125035e-05,4.717926828479592e-05,4.95000495000495e-07,0.0,4.3428209257354986e-05,2.745387167497721e-05,4.400280782190329e-06,2.7702615642314136e-05,1.3218254424284576e-05,0.0,4.242577106898715e-05,6.790212820363575e-05,4.9308516645200054e-05,5.312424910414859e-05,0.00013367003316752058,1.0126366910286509e-05,4.173675027946385e-05,3.0578095904729075e-05,0.0,8.198849907392622e-05,3.736880621302732e-05,3.821453570197289e-05,2.1747685064267982e-05,4.867670696816425e-05,2.8125480386786915e-05,1.9650773419617643e-06,1.950152703921548e-06,5.0241306522713565e-05,2.0644727373938446e-05,1.0034331642371843e-05,1.367345588451116e-05,4.95000495000495e-07,6.046965845960821e-06,6.974034612225567e-05,1.0977071278578817e-05,7.876726469691293e-05,6.646687551210164e-05,4.978859250216034e-05,2.01731357510252e-05,3.095369929540784e-05,2.8463772182365147e-05,5.345507858070672e-06,3.430179309576294e-06,1.990946714564805e-05,1.8578686920395467e-05,1.3228204182978052e-05,7.180243361147884e-05,3.8843857939335325e-05,1.7735444871123266e-05,5.9875160377672946e-05,4.391574743333537e-05,3.13541770828203e-05,2.7055881327238105e-05,4.550770882429174e-05,7.414062690444599e-05,3.311030949221904e-05,1.0725839871568515e-05,2.274017349394234e-05,4.057014107265363e-05,4.798768617864095e-05,2.8836888133370554e-05,8.073234203887471e-05,7.196162975057447e-05,2.2777485089042877e-05,2.4613215567989433e-05,4.438089865225544e-05,3.351327471930486e-05,8.13641517159105e-06,2.2735198614595597e-05,1.038257319664355e-05,6.57480054464979e-05,1.7695645836349355e-05,4.242328362931378e-05,2.6973795818016928e-05,8.186163965058437e-06,4.5445522832457507e-05,0.00012203379037549892,2.993485469221075e-05
7.671263952670989e-05,3.6520589284408375e-05,2.444655710987369e-05,2.9874150477165558e-05,1.950152703921548e-06,2.1909368643036985e-05,1.2636193540716152e-05,5.745985645483133e-06,6.0880086005714154e-05,3.0433824403673648e-05,5.63429960414885e-05,2.7130504517439195e-05,3.231184135706749e-05,2.2635701027660827e-05,3.443860227779825e-05,2.5914146517161593e-05,3.0102994927115528e-05,2.795882192867117e-05,2.5613166316683905e-05,1.5123633214085474e-05,3.420229550882817e-06,1.5643508105819666e-05,3.935129563270267e-06,4.95000495000495e-07,2.9600532113094928e-06,8.671214701365457e-06,7.790661056992717e-05,7.216062492444402e-06,2.940153693922538e-06,2.5070904467889394e-05,6.133031258659399e-05,7.375258631540039e-05,8.240887637872563e-06,6.647682527079512e-05,4.878117943444576e-05,4.921896881695877e-05,2.329238510143033e-05,1.477041678046703e-05,5.059701039600537e-05,2.89537977980189e-06,0.00010514158755364784,4.044825652865854e-05,6.238747444777596e-05,2.6140503527438204e-05,5.7574278679806324e-05,7.636439797243817e-06,2.0222884544492588e-05,1.0472121024884844e-05,6.0006994680361515e-05,1.4851767126480297e-05,2.9013496350179766e-05,3.090146306226708e-05,2.5356960030326865e-05,3.848566662637015e-05,6.995426593416542e-05,4.330632471335989e-05,6.7573786166751e-05,1.3815239945893213e-05,6.138006138006138e-05,7.636439797243817e-06,3.315757084601306e-05,6.379287786322961e-05,3.268495730807289e-05,2.1439242544770183e-05,6.36411440431541e-05,4.280386189933929e-05,3.745337916192187e-05,3.831403328890767e-05,5.062188479273907e-05,5.178103168052917e-05,5.27187964373894e-05,5.682555933812216e-05,8.818719873996256e-05,6.249194691405747e-05,8.78837310998115e-05,9.073682440516612e-05,7.423266217236066e-05,4.84951238720083e-05,3.304563606071144e-05,2.278245996838962e-05,2.7585705977665773e-05,4.083878455737752e-05,4.68484388082378e-05,1.0024381883678367e-05,5.723847432390145e-05,7.43520592766824e-05,7.376004863442049e-05,4.248546962114802e-05,3.677182069141868e-05,1.6635996535494023e-05,4.534602524552273e-05,7.177009689572504e-05,2.4252536815350884e-06,6.702654943860973e-05,3.390380274802385e-06,1.5613658829739232e-05,2.0023889370623037e-05,4.45301450326576e-05,2.6529718333786435e-05
1.7621022646148275e-05,6.666835812564457e-05,1.1763102215363524e-05,6.750911273524339e-06,3.880405890456142e-06,5.585297042583475e-05,2.5996232026382777e-05,1.6541473827905985e-05,2.728970065653483e-05,2.3508792353013462e-05,0.0,1.9750271006552416e-06,1.950152703921548e-06,1.4049059275189929e-05,1.261878146300257e-05,1.470076846961269e-06,4.861949585567676e-05,4.766183158142957e-05,3.381674235945593e-05,7.824241492583202e-05,3.639621730073992e-05,1.0392522955337027e-05,0.0,1.9610974384843732e-05,7.73842482385196e-06,7.1812383370172325e-06,3.373714428990811e-05,4.8584671700249595e-05,1.7399640515218407e-05,2.4725150353291057e-05,2.1188011137759885e-05,2.4871909294019847e-05,9.42739636206973e-06,7.240936889178096e-06,2.2165574929394025e-05,3.923936084740105e-05,4.95000495000495e-07,6.827524415464115e-05,6.846677700949057e-05,6.892446590939053e-05,2.0591025616151242e-05,3.049103551616114e-05,1.0225864497221282e-05,5.657930281045859e-05,3.0814402673699154e-05,4.921896881695877e-05,4.778371612542467e-05,3.783146999227401e-05,4.5724116075874876e-05,5.610639944264211e-05,5.4362994061486526e-05,0.00015155223697937265,4.3458058533435406e-05,7.676238832017728e-06,2.595892043128224e-05,1.9650773419617643e-06,4.1714363322403515e-05,2.3269998144370007e-05,2.995872342606011e-05,1.872793330079762e-05,5.3557063607314866e-05,7.619276463497569e-05,4.650268469363946e-05,5.657930281045859e-05,1.9009013983888355e-05,4.275908798521864e-06,2.9202541765355836e-06,3.9622426557099925e-05,3.386649115292331e-05,6.716087118097168e-06,2.8028470239525517e-05,7.72126149010571e-05,2.1003940601930554e-05,4.966919539783861e-05,1.7287705729916786e-05,1.0594005568879942e-05,2.1705398589820698e-05,5.221135874402205e-06,1.5849965598709318e-05,1.991692946466816e-05,1.9650773419617643e-06,6.164372998543853e-05,3.779913327652021e-05,3.315259596666632e-05,1.803145019225421e-05,1.4800266056547464e-06,9.228152444232847e-05,4.253273097494204e-05,1.1496946170313005e-05,2.8906536444224888e-05,5.666636319902651e-05,7.197157950926796e-05,3.003832149560793e-05,7.604103081490016e-05,1.6489237594765234e-05,0.00010185816718480036,3.9813959411949354e-05,4.531866340911567e-05,0.00012169444957798944
6.394709912297852e-05,3.953039128918526e-05,3.333417906282228e-05,4.95000495000495e-07,3.169495631807189e-05,3.6965840985941486e-05,4.176908699521765e-05,2.416547642678296e-05,1.2847625912952548e-05,2.368788800949605e-05,4.004529130157271e-05,2.1904393763690246e-05,1.2733203687977556e-05,6.653652382295597e-05,3.595096559920681e-05,8.72668460608159e-05,0.00011965331060808447,5.3323244278018146e-05,6.594202574102071e-05,2.861053112309394e-05,2.733696201032884e-05,1.470076846961269e-06,4.239840923258009e-05,2.4252536815350884e-06,3.905280287189835e-06,4.95000495000495e-07,2.4551029576155207e-06,1.2962048137927535e-05,7.270786165258526e-06,3.4749532236969425e-05,5.8372746814957866e-05,2.0822357505774592e-05,0.0,4.052287971885962e-05,2.933188862837104e-05,2.4757487069044856e-05,2.6849423834348453e-05,5.770860042216826e-06,1.4800266056547464e-06,3.946323041800429e-05,3.893589320724999e-05,6.885730503820956e-05,2.9351788145757993e-06,7.309092736228417e-05,6.696187600710214e-06,2.7212590026660376e-05,3.4242094543602075e-05,1.2738178567324297e-05,4.614200594100091e-05,4.949759936643073e-07,4.451770783429075e-05,1.1710865982222766e-05,2.305856577213361e-05,1.6297704739915794e-05,3.315757084601306e-05,5.0472638412336905e-05,4.389336047627505e-05,7.928216470930039e-05,6.990700458037141e-05,3.100096064920186e-05,1.034028672219627e-05,4.275908798521864e-06,2.0951704368789796e-05,5.9740838635311e-05,1.6078810048659295e-05,1.082285001882992e-05,4.342323437800825e-05,5.254965053960029e-05,7.374512399638027e-05,4.955974805221036e-05,1.9628386462557318e-05,9.506496943682874e-05,4.7709092935223585e-06,2.4053541641481342e-05,5.587286994322171e-05,7.218052444183098e-05,3.47520196766428e-05,3.256058532440442e-05,1.987464299022088e-05,3.698574050332844e-05,6.046965845960821e-06,4.6838489049544325e-05,3.160789592950397e-05,6.394212424363179e-05,5.8322998021490485e-05,4.3072505384063175e-05,1.0377598317296809e-05,7.216062492444402e-06,3.7508102834736e-05,7.73593738417859e-06,4.7783716125424666e-05,6.095470919591523e-05,5.5417668482995116e-05,4.054277923624657e-05,2.770261564231413e-05,2.592409627585507e-05,1.4534110011496947e-05,1.5233080559713725e-05,2.180381688674029e-05
8.044628647643724e-05,4.445054696310977e-05,4.9116983790350625e-05,3.1727293033825696e-05,1.9379642495220386e-05,3.301081190528426e-05,3.3192395001440224e-05,2.2720273976555387e-05,7.77971632242989e-05,0.00012453864212658183,4.2405871551600196e-05,0.00010914387798809908,9.043086932534169e-05,4.95000495000495e-07,5.1291006064875416e-05,2.4172938745803065e-05,2.0837282143814806e-05,2.471520059459758e-05,2.5138065339070362e-05,2.9351788145757993e-06,3.0272140824904642e-05,3.663998638873011e-05,0.0,1.7061348719640178e-05,4.9910477046155435e-05,1.415601918114481e-05,1.521318104232677e-05,9.45724563815016e-06,4.7709092935223585e-06,0.00013204324762113706,7.432469744027532e-05,0.00011116616644254834,8.906277750498856e-05,4.4015245020270144e-05,5.3994852989827865e-05,2.4650527163089978e-05,1.7844892216751514e-05,1.8063786908008013e-05,6.591963878396038e-05,8.688378035111703e-05,2.2441680733138018e-05,1.2185966959836306e-05,5.539528152593479e-05,2.4100802995275358e-05,4.7895650910726294e-05,9.610720665997047e-05,2.0110949759190967e-05,4.95000495000495e-07,1.4563959287577378e-05,3.057160772928644e-05,7.73842482385196e-06,9.589079940838736e-05,2.369037544916942e-05,5.01641958928391e-05,6.41436068571747e-05,1.2044182898454256e-05,1.1098955822573912e-05,1.774041975047e-05,9.511969310964285e-05,7.413813946477262e-05,6.713350934456462e-05,6.596690013775442e-06,8.225962999832348e-06,2.741904751955003e-05,2.126512176763433e-05,0.0,5.876327484367686e-05,2.8953797798018904e-05,0.00010810910308397745,2.8404073630204284e-05,6.978263259670294e-05,4.2438208267353995e-05,2.6334523821961005e-05,9.850261106542514e-07,5.957169273752189e-05,3.7726997525992496e-05,5.423862207781806e-05,2.713299195711256e-05,4.313220393622404e-05,4.225662517119803e-05,5.367397327196322e-05,4.103777973124707e-05,1.8466752135093843e-05,3.26352085146055e-05,2.967266786362264e-05,1.6628534216473915e-05,0.00017242185583894127,0.00010574354795460323,3.186907709520775e-05,1.0041793961391952e-05,0.00010340535466163607,5.6124101350232006e-05,8.443116483317488e-05,9.449783319130053e-06,4.395305902843591e-06,2.3284922782410217e-05,5.8086691252520406e-05,2.863291808015426e-05,9.783610922005961e-05
4.95000495000495e-07,4.591564893072431e-05,1.5872352555769643e-05,4.821155574924419e-05,1.5854940478056057e-05,1.950152703921548e-06,7.595397042633225e-05,3.153078529962952e-05,1.874285793883784e-05,5.9029430888727375e-05,3.757028882657023e-05,1.3083932681922632e-05,1.155913216214724e-05,0.0,8.25655850781479e-05,1.4173431258858395e-05,3.2677494989052777e-05,6.540225133189957e-05,5.341527954593282e-05,3.158550897244365e-05,7.472517522768779e-05,0.00013027219057369811,3.673450909631814e-05,4.287351021019363e-05,6.696187600710214e-06,3.421722014686839e-05,7.219544907987119e-05,6.332275176496282e-05,1.0235814255914758e-05,4.915429538545117e-05,2.199891647127828e-05,4.483610011248203e-05,1.8790119292631852e-05,3.945079321963744e-06,5.8255837150309515e-06,6.046965845960821e-06,2.247153000921845e-05,9.206760463041869e-05,3.988112028313034e-05,0.0001266977397630664,4.817673159381702e-05,4.95000495000495e-07,4.5500246505271634e-05,2.0105974879844228e-05,2.5986282267689303e-05,3.42246824658885e-05,6.17929763658407e-05,1.826029464220419e-05,1.4362476674034465e-05,3.0332825340383053e-05,2.9550783319627543e-06,6.199694641905698e-05,8.80304900405403e-06,6.875034513225469e-05,1.7103635194087455e-05,3.581415641717149e-05,8.075970387528175e-05,6.826031951660092e-05,4.438836097127554e-05,5.5686311967719014e-05,2.4294823289798163e-05,7.471025058964758e-05,6.73300170787608e-05,4.752502239939426e-05,1.6740469001775535e-05,3.115766934862412e-05,8.167756911475504e-05,8.92468480408179e-05,5.872098836922958e-05,2.105120195572457e-05,0.0001410801159544878,3.541865350910578e-05,3.837373184106853e-05,3.311030949221904e-05,7.355607858120422e-05,4.322672664381207e-05,5.688774532995639e-05,4.067958841828189e-05,2.257102759615322e-05,0.00010169399616635798,6.508137161403494e-05,3.626189555837797e-05,1.5342527905341975e-05,3.259789691950496e-05,5.016170845316574e-05,2.576490013675943e-05,2.802598279985215e-05,2.2396906819017372e-05,5.811654052860083e-05,4.16919763653432e-05,0.00010135321693110637,1.5146020171145799e-05,3.667232310448391e-05,3.6304182032825245e-05,3.912245118275269e-05,2.3625702017661818e-05,1.5750468011774544e-05,1.840456614325961e-05,5.385040333081535e-06
