GR,s,h,rho,rho_scaled,window,mean,sd
100,0.05,0.5,"0,00000005","0,000005",1000000,3.062521237769147e-05,2.37962029720574e-5
100,0.05,0.5,"0,00000005","0,000005",1020408,2.801734405645671e-5,2.462222932422165e-5
100,0.05,0.5,"0,00000005","0,000005",1040816,2.9438016064534663e-5,2.675808237269259e-5
100,0.05,0.5,"0,00000005","0,000005",1061224,3.048784022792184e-5,2.655037720081278e-5
100,0.05,0.5,"0,00000005","0,000005",1081632,3.214551688383658e-5,2.658285140587525e-5
100,0.05,0.5,"0,00000005","0,000005",1102040,3.1958106499147705e-5,2.6225881023392808e-5
100,0.05,0.5,"0,00000005","0,000005",1122448,3.124499393418993e-5,2.7569643781536347e-5
100,0.05,0.5,"0,00000005","0,000005",1142857,3.253198226058391e-5,2.743875699363697e-5
100,0.05,0.5,"0,00000005","0,000005",1163265,3.2472881890309026e-5,2.665065819773646e-5
100,0.05,0.5,"0,00000005","0,000005",1183673,2.8598871561177575e-5,2.4427696335012477e-5
100,0.05,0.5,"0,00000005","0,000005",1204081,3.206422396561351e-5,2.6912870501418266e-5
100,0.05,0.5,"0,00000005","0,000005",1224489,2.8601822591811693e-5,2.5745140306791296e-5
100,0.05,0.5,"0,00000005","0,000005",1244897,3.0182488314832705e-5,2.757870255023756e-5
100,0.05,0.5,"0,00000005","0,000005",1265306,3.141267428636074e-5,2.542671966799275e-5
100,0.05,0.5,"0,00000005","0,000005",1285714,3.233723417810032e-5,2.7170304489704923e-5
100,0.05,0.5,"0,00000005","0,000005",1306122,3.0211569924160036e-5,2.58071123707963e-5
100,0.05,0.5,"0,00000005","0,000005",1326530,3.163841317535553e-5,2.7465430654837955e-5
100,0.05,0.5,"0,00000005","0,000005",1346938,3.1874201520024626e-5,2.727052627478995e-5
100,0.05,0.5,"0,00000005","0,000005",1367346,3.2124750002715856e-5,2.669790662357755e-5
100,0.05,0.5,"0,00000005","0,000005",1387755,3.1070055641811504e-5,2.6186901020746067e-5
100,0.05,0.5,"0,00000005","0,000005",1408163,3.0092182789536643e-5,2.5152608512380664e-5
100,0.05,0.5,"0,00000005","0,000005",1428571,3.147111167171314e-5,2.6963351437268832e-5
100,0.05,0.5,"0,00000005","0,000005",1448979,2.9401267757376443e-5,2.4792549584920388e-5
100,0.05,0.5,"0,00000005","0,000005",1469387,2.9806341575607418e-5,2.6619737400898112e-5
100,0.05,0.5,"0,00000005","0,000005",1489795,2.7875420419301833e-5,2.30649789725172e-5
100,0.05,0.5,"0,00000005","0,000005",1510204,3.189210211294458e-5,2.792021165013023e-5
100,0.05,0.5,"0,00000005","0,000005",1530612,3.1050784215403745e-5,2.5257789010434332e-5
100,0.05,0.5,"0,00000005","0,000005",1551020,3.0433490418787297e-5,2.4956282162994744e-5
100,0.05,0.5,"0,00000005","0,000005",1571428,3.165208661628539e-5,2.6974784388015677e-5
100,0.05,0.5,"0,00000005","0,000005",1591836,3.026850686995001e-5,2.5850356526585857e-5
100,0.05,0.5,"0,00000005","0,000005",1612244,3.084287114659367e-5,2.736747265983306e-5
100,0.05,0.5,"0,00000005","0,000005",1632653,2.985522799019085e-5,2.4272332004309384e-5
100,0.05,0.5,"0,00000005","0,000005",1653061,3.2726665540029505e-5,2.8362016843642885e-5
100,0.05,0.5,"0,00000005","0,000005",1673469,3.0758657106829696e-5,2.7535740350245163e-5
100,0.05,0.5,"0,00000005","0,000005",1693877,2.8120645083213018e-5,2.420162945961207e-5
100,0.05,0.5,"0,00000005","0,000005",1714285,3.083426231229284e-5,2.6291307843591672e-5
100,0.05,0.5,"0,00000005","0,000005",1734693,2.888818721489005e-5,2.4641479043903914e-5
100,0.05,0.5,"0,00000005","0,000005",1755102,3.0829227614757594e-5,2.497463732048696e-5
100,0.05,0.5,"0,00000005","0,000005",1775510,2.994520451544947e-5,2.691964881504584e-5
100,0.05,0.5,"0,00000005","0,000005",1795918,3.105868021629132e-5,2.567086895030624e-5
100,0.05,0.5,"0,00000005","0,000005",1816326,3.038637861046422e-5,2.497980786667734e-5
100,0.05,0.5,"0,00000005","0,000005",1836734,3.0411866143630316e-5,2.5731380109378612e-5
100,0.05,0.5,"0,00000005","0,000005",1857142,2.9733881809892905e-5,2.4598281620284788e-5
100,0.05,0.5,"0,00000005","0,000005",1877551,2.883707257278408e-5,2.4900582074755226e-5
100,0.05,0.5,"0,00000005","0,000005",1897959,2.9183619278381012e-5,2.476968251642251e-5
100,0.05,0.5,"0,00000005","0,000005",1918367,3.0924986564908554e-5,2.726212723503986e-5
100,0.05,0.5,"0,00000005","0,000005",1938775,2.921627003962473e-5,2.4610351156601596e-5
100,0.05,0.5,"0,00000005","0,000005",1959183,3.0604635241042135e-5,2.692924518931037e-5
100,0.05,0.5,"0,00000005","0,000005",1979591,3.264406160650772e-5,2.7524198510184184e-5
100,0.05,0.5,"0,00000005","0,000005",2000000,3.312899781958999e-5,2.792330577726716e-5
50,0.05,0.5,"0,00000005",2.5e-6,1000000,3.7100905223142525e-05,2.767975769306594e-5
50,0.05,0.5,"0,00000005",2.5e-6,1020408,3.5236377518931615e-5,2.58832783697408e-5
50,0.05,0.5,"0,00000005",2.5e-6,1040816,3.4054255461892915e-05,2.7938276604114097e-5
50,0.05,0.5,"0,00000005",2.5e-6,1061224,3.566035388474092e-5,2.6618897345430304e-5
50,0.05,0.5,"0,00000005",2.5e-6,1081632,3.6518814678147403e-05,2.665597293645992e-5
50,0.05,0.5,"0,00000005",2.5e-6,1102040,3.632375753502301e-5,2.79007395852406e-5
50,0.05,0.5,"0,00000005",2.5e-6,1122448,3.556778025312946e-5,2.7365773882616247e-5
50,0.05,0.5,"0,00000005",2.5e-6,1142857,3.5392458127374174e-5,2.7352442246327505e-5
50,0.05,0.5,"0,00000005",2.5e-6,1163265,3.54898570928612e-5,2.6127780735358808e-5
50,0.05,0.5,"0,00000005",2.5e-6,1183673,3.5407013886584694e-5,2.681227206189873e-5
50,0.05,0.5,"0,00000005",2.5e-6,1204081,3.689398438695919e-5,2.7835669061494748e-5
50,0.05,0.5,"0,00000005",2.5e-6,1224489,3.349364438376509e-5,2.649716305165996e-5
50,0.05,0.5,"0,00000005",2.5e-6,1244897,3.5661924112190094e-5,2.7984798166438875e-5
50,0.05,0.5,"0,00000005",2.5e-6,1265306,3.4053876613365916e-5,2.675195973411178e-5
50,0.05,0.5,"0,00000005",2.5e-6,1285714,3.400660528987467e-5,2.594977602315657e-5
50,0.05,0.5,"0,00000005",2.5e-6,1306122,3.629333001645365e-5,2.7156589669256192e-5
50,0.05,0.5,"0,00000005",2.5e-6,1326530,3.7224285469518075e-5,2.750153959285188e-5
50,0.05,0.5,"0,00000005",2.5e-6,1346938,3.6104324480069975e-5,2.7266418909975528e-5
50,0.05,0.5,"0,00000005",2.5e-6,1367346,3.715801688631615e-5,2.9377601084224617e-5
50,0.05,0.5,"0,00000005",2.5e-6,1387755,3.579623588485379e-5,2.831114885119291e-5
50,0.05,0.5,"0,00000005",2.5e-6,1408163,3.730240303889951e-5,2.743678687622808e-5
50,0.05,0.5,"0,00000005",2.5e-6,1428571,3.75706676750963e-5,2.9031599001897583e-5
50,0.05,0.5,"0,00000005",2.5e-6,1448979,3.555876266120792e-5,2.661260269540221e-5
50,0.05,0.5,"0,00000005",2.5e-6,1469387,3.5437914965813536e-5,2.7032711985820505e-5
50,0.05,0.5,"0,00000005",2.5e-6,1489795,3.67706941155325e-5,3.111578834905476e-5
50,0.05,0.5,"0,00000005",2.5e-6,1510204,3.523135777594285e-5,2.8338227873263284e-5
50,0.05,0.5,"0,00000005",2.5e-6,1530612,3.618094160988849e-5,2.6346021565926333e-5
50,0.05,0.5,"0,00000005",2.5e-6,1551020,3.689311203837642e-5,2.844638123378017e-5
50,0.05,0.5,"0,00000005",2.5e-6,1571428,3.4457445007185885e-5,2.737593570778972e-5
50,0.05,0.5,"0,00000005",2.5e-6,1591836,3.5933583430586005e-5,2.7451503162087847e-5
50,0.05,0.5,"0,00000005",2.5e-6,1612244,3.607160891578917e-5,2.5437804540287077e-5
50,0.05,0.5,"0,00000005",2.5e-6,1632653,3.578530411089881e-5,2.688931999649951e-5
50,0.05,0.5,"0,00000005",2.5e-6,1653061,3.6996577565150006e-5,2.7508639221685296e-5
50,0.05,0.5,"0,00000005",2.5e-6,1673469,3.642605162227156e-5,2.7866375424074505e-5
50,0.05,0.5,"0,00000005",2.5e-6,1693877,3.673740529361152e-5,2.7740957132580938e-05
50,0.05,0.5,"0,00000005",2.5e-6,1714285,3.7550912718331264e-5,2.701140425643739e-5
50,0.05,0.5,"0,00000005",2.5e-6,1734693,3.540229821938872e-5,2.769461512851752e-5
50,0.05,0.5,"0,00000005",2.5e-6,1755102,3.4745045872827706e-5,2.581313076827153e-5
50,0.05,0.5,"0,00000005",2.5e-6,1775510,3.642643545564778e-5,2.945466039773904e-5
50,0.05,0.5,"0,00000005",2.5e-6,1795918,3.7209196331458966e-5,2.754867903418856e-5
50,0.05,0.5,"0,00000005",2.5e-6,1816326,3.575655648645659e-5,2.7398015829474624e-5
50,0.05,0.5,"0,00000005",2.5e-6,1836734,3.6292632137587315e-5,2.728859390261456e-5
50,0.05,0.5,"0,00000005",2.5e-6,1857142,3.462430285926378e-5,2.7379519648561272e-5
50,0.05,0.5,"0,00000005",2.5e-6,1877551,3.606497408170974e-5,2.774197818873593e-5
50,0.05,0.5,"0,00000005",2.5e-6,1897959,3.638794245132426e-5,2.630122292437351e-5
50,0.05,0.5,"0,00000005",2.5e-6,1918367,3.446518149290444e-5,2.5564386939414688e-5
50,0.05,0.5,"0,00000005",2.5e-6,1938775,3.516993446601243e-5,2.6766569843614377e-5
50,0.05,0.5,"0,00000005",2.5e-6,1959183,3.875359727767889e-5,2.8909624205796555e-5
50,0.05,0.5,"0,00000005",2.5e-6,1979591,3.792057915379821e-5,2.739403826865952e-5
50,0.05,0.5,"0,00000005",2.5e-6,2000000,3.546475255292845e-5,2.5608670335335867e-5
10,0.05,0.5,"0,00000005","0,0000005",1000000,3.662172153838831e-05,2.7833708262461144e-5
10,0.05,0.5,"0,00000005","0,0000005",1020408,3.966717554697397e-5,2.841199340737777e-5
10,0.05,0.5,"0,00000005","0,0000005",1040816,3.97305479328795e-5,3.0092795847260688e-5
10,0.05,0.5,"0,00000005","0,0000005",1061224,3.89852382279426e-5,2.860703956147291e-5
